withdrawal_point_id,name,type,lat,lon,city,bank_name,complaint_id,chain_depth,recency_decay,degree_centrality_global,community_size,local_betweenness,community_num_complaints,amount_lost,hour_of_day,bank_match,global_geo_density,community_geo_density,label
20,"Bank of Baroda Branch, Market Yard, Bengaluru",Branch,12.9152,77.5338,Bengaluru,Bank of Baroda,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,2.168719852075512e-16,0.0,0
21,"Punjab National Bank ATM, Lake View, Bengaluru",ATM,12.9919,77.6901,Bengaluru,Punjab National Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,0.6134099293656483,0.0,0
22,"Axis Bank ATM, Ring Road, Bengaluru",ATM,13.091,77.5078,Bengaluru,Axis Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,1,6.250121460724722e-26,0.0,0
23,"Axis Bank ATM, Airport Road, Bengaluru",ATM,12.8629,77.5009,Bengaluru,Axis Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,1,1.2594903543458406e-29,0.0,0
24,"Bank of Baroda ATM, Airport Road, Bengaluru",ATM,13.0149,77.6177,Bengaluru,Bank of Baroda,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,0.002316435623546434,0.0,0
25,"Axis Bank Branch, Bus Stand, Bengaluru",Branch,13.0907,77.6016,Bengaluru,Axis Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,1,1.1504262739584328e-11,0.0,0
26,"Punjab National Bank ATM, Fort Area, Bengaluru",ATM,13.0246,77.6382,Bengaluru,Punjab National Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,0.012472761334006554,0.0,0
27,"Punjab National Bank ATM, Airport Road, Bengaluru",ATM,13.0054,77.5014,Bengaluru,Punjab National Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,5.975166158957087e-20,0.0,0
28,"Axis Bank ATM, Junction, Bengaluru",ATM,12.8524,77.6479,Bengaluru,Axis Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,1,8.576691230722728e-13,0.0,0
29,"Bank of Baroda ATM, Sector 12, Bengaluru",ATM,13.0345,77.5964,Bengaluru,Bank of Baroda,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,3.0726166802951503e-06,0.0,0
30,"State Bank of India ATM, Industrial Estate, Bengaluru",ATM,13.0049,77.6208,Bengaluru,State Bank of India,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,0.00843778811239891,0.0,0
31,"HDFC Bank ATM, Airport Road, Bengaluru",ATM,12.8904,77.7034,Bengaluru,HDFC Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,3.503536005318397e-07,0.0,0
32,"Punjab National Bank ATM, Bus Stand, Bengaluru",ATM,12.9294,77.4793,Bengaluru,Punjab National Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,7.954326408619611e-27,0.0,0
33,"ICICI Bank ATM, Ring Road, Bengaluru",ATM,12.8655,77.6853,Bengaluru,ICICI Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,2.970702616026494e-10,0.0,0
34,"State Bank of India ATM, Lake View, Bengaluru",ATM,12.9682,77.4912,Bengaluru,State Bank of India,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,3.996818814527542e-22,0.0,0
35,"Punjab National Bank ATM, Market Yard, Bengaluru",ATM,13.0099,77.7018,Bengaluru,Punjab National Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,0.11220597278550405,0.0,0
36,"HDFC Bank ATM, Sector 12, Bengaluru",ATM,13.061,77.5762,Bengaluru,HDFC Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,9.416412522924486e-11,0.0,0
37,"HDFC Bank ATM, Lake View, Bengaluru",ATM,12.9264,77.7134,Bengaluru,HDFC Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,0.0005762182008502323,0.0,0
38,"Bank of Baroda ATM, Junction, Bengaluru",ATM,13.0675,77.583,Bengaluru,Bank of Baroda,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,1.2303519849715124e-10,0.0,0
39,"HDFC Bank ATM, Station Road, Bengaluru",ATM,12.9327,77.6158,Bengaluru,HDFC Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,0.00012291832534403824,0.0,1
40,"HDFC Bank ATM, MG Road, Bengaluru",ATM,12.8686,77.6261,Bengaluru,HDFC Bank,386,3,0.8752746181132717,0.0010427528675703858,5,0.0,1,282355.94,16,0,3.9907344258581615e-11,0.0,0
1,"Bank of Baroda ATM, MG Road, Bengaluru",ATM,13.0296,77.5334,Bengaluru,Bank of Baroda,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,2.3457310802372332e-11,2.344563330036548e-11,0
2,"HDFC Bank ATM, Fort Area, Bengaluru",ATM,13.0294,77.6055,Bengaluru,HDFC Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,4.6029310712084075e-05,4.5278084887450563e-07,0
3,"Punjab National Bank Branch, MG Road, Bengaluru",Branch,12.8588,77.5271,Bengaluru,Punjab National Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,2.07216503974233e-09,2.0721650397423296e-09,0
4,"Punjab National Bank ATM, Sector 12, Bengaluru",ATM,12.8993,77.6306,Bengaluru,Punjab National Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,0.1292825711298456,0.12928159633317732,0
5,"Punjab National Bank Branch, Ring Road, Bengaluru",Branch,12.9594,77.5414,Bengaluru,Punjab National Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,9.829633564623908e-05,9.82963329302423e-05,0
6,"State Bank of India ATM, Lake View, Bengaluru",ATM,12.953,77.5413,Bengaluru,State Bank of India,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,1,0.0001530580971630217,0.00015305809565965744,0
7,"HDFC Bank ATM, Station Road, Bengaluru",ATM,12.8739,77.4978,Bengaluru,HDFC Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,6.299337922976884e-12,6.299337922976884e-12,0
8,"ICICI Bank ATM, Airport Road, Bengaluru",ATM,12.862,77.5849,Bengaluru,ICICI Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,0.00010863281727976903,0.00010863281727884632,0
9,"State Bank of India Branch, Station Road, Bengaluru",Branch,12.9841,77.6737,Bengaluru,State Bank of India,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,1,1.000122918325344,0.00012291832534403824,0
10,"Punjab National Bank ATM, Bus Stand, Bengaluru",ATM,12.8977,77.4913,Bengaluru,Punjab National Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,1.965355277829166e-11,1.9653552778291653e-11,0
11,"Bank of Baroda ATM, Airport Road, Bengaluru",ATM,12.9211,77.4938,Bengaluru,Bank of Baroda,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,2.6256027985348556e-10,2.625602798534805e-10,0
12,"HDFC Bank ATM, Tech Park, Bengaluru",ATM,12.9183,77.6272,Bengaluru,HDFC Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,0.5997725530197796,0.5997206226593986,0
13,"ICICI Bank ATM, Old Town, Bengaluru",ATM,12.9369,77.6354,Bengaluru,ICICI Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,0.5573472717040581,0.5536357354839976,0
14,"Bank of Baroda ATM, Bus Stand, Bengaluru",ATM,13.004,77.6028,Bengaluru,Bank of Baroda,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,0.000641379582710807,0.000302000192819273,0
15,"HDFC Bank ATM, Junction, Bengaluru",ATM,12.9427,77.7121,Bengaluru,HDFC Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,0.008122100683919468,1.0476775183628534e-06,0
16,"Bank of Baroda ATM, Fort Area, Bengaluru",ATM,12.9294,77.659,Bengaluru,Bank of Baroda,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,0.07064183002018322,0.06349850808426388,0
17,"State Bank of India ATM, Industrial Estate, Bengaluru",ATM,12.8593,77.5503,Bengaluru,State Bank of India,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,1,4.4412833476739627e-07,4.4412833476738944e-07,0
18,"ICICI Bank ATM, Ring Road, Bengaluru",ATM,13.0708,77.6107,Bengaluru,ICICI Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,2.6657830349056886e-08,1.5212390282349175e-13,0
19,"Bank of Baroda ATM, Ring Road, Bengaluru",ATM,13.0089,77.5696,Bengaluru,Bank of Baroda,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,5.570145445643861e-06,5.522151628060936e-06,0
20,"Bank of Baroda Branch, Market Yard, Bengaluru",Branch,12.9152,77.5338,Bengaluru,Bank of Baroda,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,3.2131329227463374e-05,3.21313292272465e-05,0
21,"Punjab National Bank ATM, Lake View, Bengaluru",ATM,12.9919,77.6901,Bengaluru,Punjab National Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,0.6134112739903772,1.3446247289170634e-06,0
22,"Axis Bank ATM, Ring Road, Bengaluru",ATM,13.091,77.5078,Bengaluru,Axis Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,6.219860596585269e-25,5.594848450512796e-25,0
23,"Axis Bank ATM, Airport Road, Bengaluru",ATM,12.8629,77.5009,Bengaluru,Axis Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,2.041109726845848e-12,2.041109726845848e-12,0
24,"Bank of Baroda ATM, Airport Road, Bengaluru",ATM,13.0149,77.6177,Bengaluru,Bank of Baroda,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,0.0023454343782244413,2.899875467800747e-05,0
25,"Axis Bank Branch, Bus Stand, Bengaluru",Branch,13.0907,77.6016,Bengaluru,Axis Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,1.150427577738217e-11,1.3037797841935439e-17,0
26,"Punjab National Bank ATM, Fort Area, Bengaluru",ATM,13.0246,77.6382,Bengaluru,Punjab National Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,0.012473787795338188,1.0264613316339665e-06,0
27,"Punjab National Bank ATM, Airport Road, Bengaluru",ATM,13.0054,77.5014,Bengaluru,Punjab National Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,1.2893539238665134e-12,1.2893538641148518e-12,0
28,"Axis Bank ATM, Junction, Bengaluru",ATM,12.8524,77.6479,Bengaluru,Axis Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,1.0344767119558044e-05,1.0344766261888921e-05,0
29,"Bank of Baroda ATM, Sector 12, Bengaluru",ATM,13.0345,77.5964,Bengaluru,Bank of Baroda,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,3.1363149561439016e-06,6.369827584875146e-08,0
30,"State Bank of India ATM, Industrial Estate, Bengaluru",ATM,13.0049,77.6208,Bengaluru,State Bank of India,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,1,0.008743355631316726,0.0003055675189178157,0
31,"HDFC Bank ATM, Airport Road, Bengaluru",ATM,12.8904,77.7034,Bengaluru,HDFC Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,1.1546030369889287e-06,8.042494364570889e-07,0
32,"Punjab National Bank ATM, Bus Stand, Bengaluru",ATM,12.9294,77.4793,Bengaluru,Punjab National Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,1.2961208156411762e-12,1.2961208156411683e-12,0
33,"ICICI Bank ATM, Ring Road, Bengaluru",ATM,12.8655,77.6853,Bengaluru,ICICI Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,7.735039466513338e-07,7.732068763897312e-07,0
34,"State Bank of India ATM, Lake View, Bengaluru",ATM,12.9682,77.4912,Bengaluru,State Bank of India,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,1,1.805896114869097e-11,1.8058961148291287e-11,1
35,"Punjab National Bank ATM, Market Yard, Bengaluru",ATM,13.0099,77.7018,Bengaluru,Punjab National Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,0.11220597471492919,1.9294251340536797e-09,0
36,"HDFC Bank ATM, Sector 12, Bengaluru",ATM,13.061,77.5762,Bengaluru,HDFC Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,9.505907167306354e-11,8.949464438186806e-13,0
37,"HDFC Bank ATM, Lake View, Bengaluru",ATM,12.9264,77.7134,Bengaluru,HDFC Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,0.0005770117962025658,7.935953523335508e-07,0
38,"Bank of Baroda ATM, Junction, Bengaluru",ATM,13.0675,77.583,Bengaluru,Bank of Baroda,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,1.231663188693399e-10,1.3112037218864843e-13,0
39,"HDFC Bank ATM, Station Road, Bengaluru",ATM,12.9327,77.6158,Bengaluru,HDFC Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,1.000122918325344,1.0,0
40,"HDFC Bank ATM, MG Road, Bengaluru",ATM,12.8686,77.6261,Bengaluru,HDFC Bank,388,3,0.657031610573965,0.0020855057351407717,5,0.0,1,295911.99,19,0,0.0014942675184970043,0.00149426747858966,0
1,"Bank of Baroda ATM, MG Road, Bengaluru",ATM,13.0296,77.5334,Bengaluru,Bank of Baroda,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.00021611001497456636,0.0,0
2,"HDFC Bank ATM, Fort Area, Bengaluru",ATM,13.0294,77.6055,Bengaluru,HDFC Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,4.6029325183789756e-05,0.0,0
3,"Punjab National Bank Branch, MG Road, Bengaluru",Branch,12.8588,77.5271,Bengaluru,Punjab National Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,3.4676973246605684e-09,0.0,0
4,"Punjab National Bank ATM, Sector 12, Bengaluru",ATM,12.8993,77.6306,Bengaluru,Punjab National Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.12928257112984587,0.0,0
5,"Punjab National Bank Branch, Ring Road, Bengaluru",Branch,12.9594,77.5414,Bengaluru,Punjab National Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.022059137043234586,0.0,0
6,"State Bank of India ATM, Lake View, Bengaluru",ATM,12.953,77.5413,Bengaluru,State Bank of India,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.01772833193250821,0.0,0
7,"HDFC Bank ATM, Station Road, Bengaluru",ATM,12.8739,77.4978,Bengaluru,HDFC Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,1.0079006393062964e-06,0.0,0
8,"ICICI Bank ATM, Airport Road, Bengaluru",ATM,12.862,77.5849,Bengaluru,ICICI Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,1,0.00010863281734753239,0.0,0
9,"State Bank of India Branch, Station Road, Bengaluru",Branch,12.9841,77.6737,Bengaluru,State Bank of India,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,1.000122918325344,0.0,0
10,"Punjab National Bank ATM, Bus Stand, Bengaluru",ATM,12.8977,77.4913,Bengaluru,Punjab National Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.00046117652343010806,0.0,0
11,"Bank of Baroda ATM, Airport Road, Bengaluru",ATM,12.9211,77.4938,Bengaluru,Bank of Baroda,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.032110806599620643,0.0,0
12,"HDFC Bank ATM, Tech Park, Bengaluru",ATM,12.9183,77.6272,Bengaluru,HDFC Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.599772553019814,0.0,0
13,"ICICI Bank ATM, Old Town, Bengaluru",ATM,12.9369,77.6354,Bengaluru,ICICI Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,1,0.5573472717040703,0.0,0
14,"Bank of Baroda ATM, Bus Stand, Bengaluru",ATM,13.004,77.6028,Bengaluru,Bank of Baroda,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.000641381175434393,0.0,0
15,"HDFC Bank ATM, Junction, Bengaluru",ATM,12.9427,77.7121,Bengaluru,HDFC Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.008122100683919468,0.0,0
16,"Bank of Baroda ATM, Fort Area, Bengaluru",ATM,12.9294,77.659,Bengaluru,Bank of Baroda,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.07064183002018322,0.0,0
17,"State Bank of India ATM, Industrial Estate, Bengaluru",ATM,12.8593,77.5503,Bengaluru,State Bank of India,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,4.4419327681191245e-07,0.0,0
18,"ICICI Bank ATM, Ring Road, Bengaluru",ATM,13.0708,77.6107,Bengaluru,ICICI Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,1,2.6657830417532343e-08,0.0,0
19,"Bank of Baroda ATM, Ring Road, Bengaluru",ATM,13.0089,77.5696,Bengaluru,Bank of Baroda,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,1.4921085759441293e-05,0.0,0
20,"Bank of Baroda Branch, Market Yard, Bengaluru",Branch,12.9152,77.5338,Bengaluru,Bank of Baroda,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.0009389943397291292,0.0,0
21,"Punjab National Bank ATM, Lake View, Bengaluru",ATM,12.9919,77.6901,Bengaluru,Punjab National Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.6134112739903772,0.0,0
22,"Axis Bank ATM, Ring Road, Bengaluru",ATM,13.091,77.5078,Bengaluru,Axis Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,5.041557116146555e-11,0.0,0
23,"Axis Bank ATM, Airport Road, Bengaluru",ATM,12.8629,77.5009,Bengaluru,Axis Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,3.144062696071955e-08,0.0,1
24,"Bank of Baroda ATM, Airport Road, Bengaluru",ATM,13.0149,77.6177,Bengaluru,Bank of Baroda,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.0023454343804019716,0.0,0
25,"Axis Bank Branch, Bus Stand, Bengaluru",Branch,13.0907,77.6016,Bengaluru,Axis Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,1.1504277230905933e-11,0.0,0
26,"Punjab National Bank ATM, Fort Area, Bengaluru",ATM,13.0246,77.6382,Bengaluru,Punjab National Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.012473787795338313,0.0,0
27,"Punjab National Bank ATM, Airport Road, Bengaluru",ATM,13.0054,77.5014,Bengaluru,Punjab National Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.10111913647916539,0.0,0
28,"Axis Bank ATM, Junction, Bengaluru",ATM,12.8524,77.6479,Bengaluru,Axis Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,1.0344767119558044e-05,0.0,0
29,"Bank of Baroda ATM, Sector 12, Bengaluru",ATM,13.0345,77.5964,Bengaluru,Bank of Baroda,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,3.136414290266496e-06,0.0,0
30,"State Bank of India ATM, Industrial Estate, Bengaluru",ATM,13.0049,77.6208,Bengaluru,State Bank of India,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.00874335563377921,0.0,0
31,"HDFC Bank ATM, Airport Road, Bengaluru",ATM,12.8904,77.7034,Bengaluru,HDFC Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,1.1546030369889287e-06,0.0,0
32,"Punjab National Bank ATM, Bus Stand, Bengaluru",ATM,12.9294,77.4793,Bengaluru,Punjab National Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.07929419454908222,0.0,0
33,"ICICI Bank ATM, Ring Road, Bengaluru",ATM,12.8655,77.6853,Bengaluru,ICICI Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,1,7.735039466513338e-07,0.0,0
34,"State Bank of India ATM, Lake View, Bengaluru",ATM,12.9682,77.4912,Bengaluru,State Bank of India,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,1.0000000000180589,0.0,0
35,"Punjab National Bank ATM, Market Yard, Bengaluru",ATM,13.0099,77.7018,Bengaluru,Punjab National Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.11220597471492919,0.0,0
36,"HDFC Bank ATM, Sector 12, Bengaluru",ATM,13.061,77.5762,Bengaluru,HDFC Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,1.3635970056316195e-10,0.0,0
37,"HDFC Bank ATM, Lake View, Bengaluru",ATM,12.9264,77.7134,Bengaluru,HDFC Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.0005770117962025658,0.0,0
38,"Bank of Baroda ATM, Junction, Bengaluru",ATM,13.0675,77.583,Bengaluru,Bank of Baroda,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,1.2419419063822538e-10,0.0,0
39,"HDFC Bank ATM, Station Road, Bengaluru",ATM,12.9327,77.6158,Bengaluru,HDFC Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,1.0001229183434028,0.0,0
40,"HDFC Bank ATM, MG Road, Bengaluru",ATM,12.8686,77.6261,Bengaluru,HDFC Bank,503,4,0.3789251197394663,0.0005213764337851929,5,0.0,0,413159.18,20,0,0.001494267518497005,0.0,0
161,"Punjab National Bank ATM, Bus Stand, Hyderabad",ATM,17.4954,78.3905,Hyderabad,Punjab National Bank,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,1
162,"HDFC Bank ATM, Civil Lines, Hyderabad",ATM,17.4235,78.4044,Hyderabad,HDFC Bank,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
163,"HDFC Bank ATM, Market Yard, Hyderabad",ATM,17.2656,78.4748,Hyderabad,HDFC Bank,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
164,"Punjab National Bank Branch, Civil Lines, Hyderabad",Branch,17.2728,78.4358,Hyderabad,Punjab National Bank,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
165,"ICICI Bank Branch, Station Road, Hyderabad",Branch,17.43,78.5884,Hyderabad,ICICI Bank,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
166,"Bank of Baroda ATM, Tech Park, Hyderabad",ATM,17.2925,78.4207,Hyderabad,Bank of Baroda,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
167,"HDFC Bank ATM, Industrial Estate, Hyderabad",ATM,17.2991,78.381,Hyderabad,HDFC Bank,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
168,"ICICI Bank ATM, Junction, Hyderabad",ATM,17.2948,78.532,Hyderabad,ICICI Bank,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
169,"Bank of Baroda Branch, Civil Lines, Hyderabad",Branch,17.3851,78.4852,Hyderabad,Bank of Baroda,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
170,"State Bank of India ATM, Central Plaza, Hyderabad",ATM,17.3687,78.4441,Hyderabad,State Bank of India,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
171,"ICICI Bank ATM, Station Road, Hyderabad",ATM,17.3199,78.5285,Hyderabad,ICICI Bank,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
172,"Punjab National Bank ATM, Airport Road, Hyderabad",ATM,17.4263,78.4314,Hyderabad,Punjab National Bank,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
173,"State Bank of India ATM, Junction, Hyderabad",ATM,17.3896,78.4728,Hyderabad,State Bank of India,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
174,"ICICI Bank ATM, Bus Stand, Hyderabad",ATM,17.3696,78.5621,Hyderabad,ICICI Bank,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
175,"State Bank of India Branch, Old Town, Hyderabad",Branch,17.363,78.4438,Hyderabad,State Bank of India,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
176,"State Bank of India ATM, Old Town, Hyderabad",ATM,17.3638,78.4856,Hyderabad,State Bank of India,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
177,"Bank of Baroda Branch, Industrial Estate, Hyderabad",Branch,17.4475,78.3755,Hyderabad,Bank of Baroda,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
178,"State Bank of India ATM, Civil Lines, Hyderabad",ATM,17.3426,78.5995,Hyderabad,State Bank of India,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
179,"Axis Bank ATM, Fort Area, Hyderabad",ATM,17.4736,78.4776,Hyderabad,Axis Bank,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,1,0.0,0.0,0
180,"State Bank of India ATM, Sector 12, Hyderabad",ATM,17.3518,78.5482,Hyderabad,State Bank of India,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
181,"Bank of Baroda Branch, Airport Road, Hyderabad",Branch,17.2774,78.4308,Hyderabad,Bank of Baroda,321,4,0.2654586229265791,0.0005213764337851929,5,0.0,0,452831.61,21,0,0.0,0.0,0
